row_id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
4a2026f4c5b446d,cat_1,,cat_1,cat_0,cat_1,cat_7,cat_3,,cat_1,1
4a20c99330374c0,cat_4,,cat_1,,cat_1,cat_0,cat_3,cat_5,cat_1,1
4a253e82254dfd8,cat_4,cat_1,cat_1,cat_3,cat_2,cat_7,cat_3,cat_1,cat_1,0
4a2944278855c48,cat_4,cat_0,cat_0,cat_3,cat_1,cat_2,cat_2,cat_0,,0
4a2ac846856c2b9,cat_1,,cat_0,cat_0,cat_0,cat_3,cat_3,cat_2,cat_1,1
4a2df59122ac001,cat_2,cat_1,cat_1,cat_0,cat_1,cat_4,cat_3,cat_4,cat_1,0
4a339c5c0829b05,cat_5,cat_2,cat_0,,cat_0,cat_2,cat_4,cat_3,cat_1,0
4a36162ebda34c5,cat_2,cat_2,cat_0,cat_2,cat_2,cat_4,cat_2,cat_1,cat_1,0
4a372a47358b638,cat_2,,cat_0,,cat_2,cat_7,cat_4,cat_1,cat_1,1
4a3815ba80b2ec7,cat_2,,cat_1,cat_3,cat_2,cat_3,cat_4,cat_1,cat_2,0
4a516acc9aeb163,cat_2,,cat_1,cat_5,cat_2,cat_5,cat_3,cat_3,cat_2,0
4a5e41845ad013a,cat_0,cat_1,cat_1,cat_1,cat_1,cat_5,cat_2,,cat_1,0
4a6486178a2ac02,cat_3,,cat_1,cat_2,cat_2,cat_0,cat_2,cat_2,cat_1,1
4a7359815ddf955,cat_4,,cat_1,cat_4,cat_1,cat_0,cat_2,cat_0,cat_1,1
4a742c51d794760,cat_3,,cat_1,cat_4,cat_2,cat_1,cat_2,cat_0,cat_2,1
4a85651a8d1c160,cat_3,cat_3,cat_1,cat_5,cat_1,cat_0,cat_3,cat_3,cat_1,0
4a86155db792181,cat_2,,cat_1,,cat_2,cat_3,cat_3,cat_0,,0
4a87286b34fcea7,cat_4,,cat_0,,cat_2,cat_2,cat_3,cat_5,cat_1,1
4a8a24921d2dd8e,cat_1,cat_1,cat_1,cat_5,cat_2,cat_4,cat_3,cat_0,cat_1,0
4a926bc6a15af28,cat_3,cat_1,cat_1,,cat_2,cat_7,cat_4,cat_5,cat_1,0
4a99ef70eceecdc,cat_1,cat_1,cat_1,,cat_2,cat_3,cat_4,,cat_1,0
4a9b08a190d51bc,cat_2,cat_1,cat_1,,cat_2,cat_1,cat_4,cat_0,cat_0,0
4a9e638afff6baa,cat_2,cat_3,cat_1,cat_1,cat_0,cat_5,cat_3,,cat_1,0
4aa040fd403476a,cat_4,cat_0,cat_1,,cat_0,cat_6,cat_0,cat_4,cat_1,1
4aa21c8e77fcea7,,,cat_1,,cat_0,cat_2,cat_2,cat_0,cat_2,0
4aa657caaf969ba,cat_1,,cat_0,,cat_0,cat_3,cat_4,cat_3,cat_1,1
4aa81c4332ba57b,cat_5,cat_3,cat_0,,cat_0,cat_4,cat_3,cat_3,cat_2,0
4aaa6246e802893,cat_2,,cat_1,,cat_1,cat_7,cat_2,cat_4,cat_1,1
4aab990c62924ef,cat_2,cat_1,cat_0,cat_0,cat_0,cat_4,cat_2,cat_3,cat_1,1
4aac9116d309642,cat_2,cat_3,cat_0,cat_3,cat_1,cat_4,cat_2,cat_1,cat_1,0
4ab41c60d602990,cat_4,cat_1,cat_1,cat_1,cat_0,cat_3,cat_0,cat_5,,0
4ab9a096140276a,cat_1,cat_3,cat_1,cat_1,cat_1,cat_6,cat_3,,cat_1,1
4abcc211e09cee8,cat_2,cat_3,cat_1,,cat_0,cat_5,cat_3,cat_2,cat_1,0
4ac05364529f853,cat_2,,cat_1,cat_5,cat_2,cat_6,cat_4,cat_3,cat_2,1
4ac85ec89505eb3,cat_0,,cat_1,cat_3,cat_0,cat_3,cat_4,cat_0,cat_1,0
4acc5484bb1ef7f,cat_3,cat_0,cat_0,cat_0,cat_0,cat_2,cat_3,cat_4,,0
4ad497773c5ec4a,cat_2,,cat_1,,cat_2,cat_2,cat_0,cat_3,cat_2,0
4ad6cb7246338d7,,cat_0,cat_0,cat_2,cat_0,cat_2,cat_3,cat_0,cat_1,0
4ad87393c0740c5,cat_2,,cat_1,cat_3,cat_0,cat_0,cat_3,cat_3,cat_2,0
4ae62cc5ed55eaf,cat_0,,cat_1,,cat_2,cat_1,cat_4,cat_0,cat_1,0
4aea5f02ac3d090,cat_4,,cat_0,cat_0,cat_0,cat_6,cat_3,cat_1,cat_1,1
4aeb0731f6ee6ce,,,cat_1,cat_0,cat_2,cat_3,cat_0,,cat_2,1
4af52cadb380a82,,cat_1,cat_1,cat_1,cat_1,cat_2,cat_3,cat_3,cat_1,0
4af97bf36525b41,cat_2,,cat_1,cat_4,cat_1,cat_2,cat_4,cat_4,cat_1,1
4afc238be788ec4,cat_0,cat_2,cat_1,,cat_2,cat_3,cat_3,cat_2,cat_2,1
4afe00aca2e7074,cat_2,cat_1,cat_1,cat_3,cat_0,cat_4,cat_3,cat_3,cat_1,0
4afeeceab76dc50,cat_2,cat_1,cat_1,cat_5,cat_2,cat_4,cat_3,cat_0,cat_1,0
4b09d1a25f84360,cat_1,,cat_1,,cat_0,cat_2,cat_2,cat_4,cat_1,0
4b0dd3a85a4c5cf,cat_1,cat_1,cat_1,cat_5,cat_0,cat_5,cat_3,cat_4,,0
4b1ad99a255ebc2,cat_2,cat_3,cat_1,cat_4,cat_1,cat_4,cat_0,cat_4,cat_1,0
4b1e5ccc649d4f2,cat_1,,cat_1,,cat_0,cat_3,cat_3,cat_5,cat_1,0
4b2177642e8e094,cat_1,cat_2,cat_1,cat_3,cat_0,cat_1,cat_0,cat_1,cat_1,0
4b2599798326767,cat_2,,cat_1,,cat_1,cat_1,cat_4,cat_0,cat_1,0
4b26c98c391e631,cat_2,cat_2,cat_0,cat_3,cat_0,cat_4,cat_0,cat_2,cat_1,0
4b2c9e149618948,cat_2,cat_0,cat_1,cat_3,cat_0,cat_4,cat_4,cat_3,cat_1,0
4b3002db5584ae2,cat_3,cat_2,cat_1,,cat_0,cat_1,cat_2,cat_1,cat_2,1
4b3392bb8c91db5,cat_2,cat_0,cat_0,cat_2,cat_2,cat_2,cat_4,,cat_1,1
4b399b53945cbf1,cat_0,,cat_1,cat_1,cat_1,cat_2,cat_2,cat_1,cat_1,0
4b3ff262807a1d5,cat_2,cat_0,cat_1,,cat_0,cat_0,cat_4,cat_0,cat_2,0
4b462b5305b6110,cat_1,,cat_1,cat_2,cat_0,cat_4,cat_2,cat_3,cat_1,1
4b4b4a957fa5b86,cat_1,,cat_1,,cat_2,cat_5,cat_2,cat_5,cat_2,1
4b5570a10bf2111,cat_3,,cat_1,cat_3,cat_1,cat_0,cat_4,cat_2,cat_1,0
4b5a145f13ee277,cat_3,,cat_1,cat_0,cat_0,cat_6,cat_4,cat_1,cat_0,1
4b5b9ee8ac3d688,cat_0,,cat_1,,cat_0,cat_5,cat_3,,cat_0,0
4b5bc833b6346e7,cat_2,cat_3,cat_1,,cat_2,cat_0,cat_4,cat_0,cat_1,1
4b5e23efcb5fbef,cat_2,,cat_1,,cat_1,cat_0,cat_3,cat_0,cat_1,0
4b757e600f8c908,cat_4,,cat_1,,cat_2,cat_6,cat_4,,cat_0,1
4b8cdd5b5baed9c,cat_3,,cat_0,,cat_0,cat_6,cat_0,,cat_2,0
4b93fd09099b2a6,cat_1,cat_0,cat_1,,cat_1,cat_0,cat_0,cat_4,cat_1,1
4b95462ada6b772,cat_2,,cat_1,,cat_2,cat_0,cat_3,cat_4,cat_1,0
4b97bd17523ed89,cat_1,cat_1,cat_1,cat_5,cat_2,cat_6,cat_3,cat_1,cat_2,0
4b98a7851742350,,cat_0,cat_0,,cat_0,cat_3,cat_3,cat_4,cat_1,0
4b9b1b861fe2fa7,cat_2,,cat_1,cat_0,cat_2,cat_3,cat_3,cat_3,cat_1,1
4b9b7f4660fe8e1,cat_3,cat_1,cat_1,cat_2,cat_0,cat_0,cat_3,cat_4,cat_0,1
4b9e212f56e28ff,cat_2,,cat_1,cat_1,cat_2,cat_1,cat_3,cat_5,cat_0,0
4ba4107a9ace38a,cat_2,,cat_1,cat_4,cat_1,cat_0,cat_3,cat_1,cat_1,1
4ba84d774551616,cat_2,,cat_1,,cat_0,cat_0,cat_2,,cat_1,1
4badb928e4d63c0,cat_2,cat_1,cat_1,,cat_0,cat_0,cat_2,cat_1,cat_1,0
4bb5fcef12dba92,cat_4,cat_0,cat_0,,cat_1,cat_2,cat_3,cat_5,,0
4bb8f0ef493a662,cat_2,cat_2,cat_0,cat_4,cat_0,cat_0,cat_2,cat_5,,1
4bb934710366480,cat_4,cat_1,cat_1,,cat_2,cat_2,cat_3,cat_3,,1
4bbdf8f4e8a2b8e,cat_2,cat_1,cat_1,cat_3,cat_2,cat_4,cat_0,cat_2,cat_0,0
4bbe1e540377fdd,cat_3,cat_3,cat_1,,cat_0,cat_3,cat_3,cat_5,cat_1,1
4bc6bd192a79636,cat_4,,cat_1,cat_5,cat_2,cat_6,cat_3,,cat_0,0
4bc7871d9f1adea,cat_4,,cat_1,,cat_2,cat_6,cat_3,,cat_1,0
4bca2347beb535f,,,cat_1,cat_3,cat_2,cat_2,cat_0,cat_3,cat_2,0
4bcb4464ca93c04,cat_4,cat_1,cat_1,cat_0,cat_2,cat_3,cat_3,cat_4,cat_1,1
4bcbc38b74c676f,,,cat_1,cat_0,cat_0,cat_0,cat_4,,cat_1,0
4bce53be93a1851,cat_2,cat_2,cat_0,cat_0,cat_2,cat_4,cat_3,cat_2,cat_0,1
4bd1249e3ded457,cat_3,,cat_1,cat_3,cat_0,cat_1,cat_4,cat_0,cat_0,0
4bdebf2bfcf1dbf,cat_2,cat_1,cat_1,cat_1,cat_0,cat_5,cat_4,cat_3,cat_0,1
4be74c71470c404,cat_2,cat_1,cat_1,,cat_0,cat_1,cat_0,cat_0,cat_1,0
4bfe0eafa53ca2d,cat_2,,cat_1,,cat_2,cat_7,cat_3,cat_4,cat_1,0
4c052fc57468dd4,cat_0,cat_1,cat_1,cat_2,cat_2,cat_2,cat_3,cat_2,cat_0,1
4c066c0b8b00598,cat_3,,cat_1,cat_4,cat_0,cat_3,cat_3,cat_4,cat_1,1
4c0695f236ec061,cat_4,cat_2,cat_1,cat_3,cat_2,cat_2,cat_4,cat_0,cat_2,0
4c08deac65d2adc,cat_2,cat_2,cat_0,,cat_0,cat_0,cat_4,,cat_1,1
4c0c9011ddb404b,cat_0,cat_1,cat_1,,cat_2,cat_5,cat_3,,,1
4c0decbd430d2b0,cat_2,cat_3,cat_1,cat_4,cat_2,cat_2,cat_1,cat_4,cat_2,1
4c11756bd04dd71,cat_2,cat_1,cat_1,cat_3,cat_2,cat_2,cat_3,cat_5,cat_0,0
4c27b8b0242459e,cat_2,,cat_1,cat_1,cat_2,cat_4,cat_0,cat_4,cat_0,0
4c2f385348bf573,cat_2,cat_3,cat_1,,cat_0,cat_1,cat_3,cat_2,,0
4c3614d8a7de965,cat_1,,cat_1,cat_3,cat_0,cat_2,cat_4,,,0
4c3e5b889147af9,cat_4,,cat_1,cat_3,cat_2,cat_2,cat_3,cat_5,cat_1,1
4c3ef8593944151,cat_2,,cat_1,cat_5,cat_0,cat_4,cat_3,cat_3,cat_2,0
4c40b70446ce215,cat_1,,cat_0,cat_3,cat_0,cat_7,cat_3,,cat_1,1
4c48aa6cfd7f34e,cat_3,cat_1,cat_1,,cat_0,cat_2,cat_2,cat_4,cat_0,0
4c55365df2d401e,cat_0,,cat_1,cat_4,cat_1,cat_0,cat_2,cat_3,cat_1,0
4c6428e592a2fef,cat_3,,cat_1,cat_4,cat_1,cat_2,cat_3,cat_3,cat_2,0
4c6b88b31756e34,cat_3,,cat_1,cat_3,cat_0,cat_1,cat_2,cat_3,cat_0,0
4c6bf4bf8e2a595,cat_2,cat_3,cat_0,,cat_0,cat_0,cat_3,cat_4,cat_1,1
4c702d3aaaa8405,cat_1,cat_2,cat_0,,cat_2,cat_2,cat_0,cat_5,cat_1,0
4c7c7daf0dbade8,cat_4,,cat_1,,cat_1,cat_3,cat_3,cat_1,cat_1,0
4c81b16da455451,cat_2,,cat_1,,cat_2,cat_0,cat_4,cat_4,cat_1,1
4c892b651ae100d,cat_1,,cat_1,cat_0,cat_0,cat_6,cat_3,,cat_1,1
4c8d0bbe7c53ab4,cat_4,,cat_0,cat_4,cat_0,cat_0,cat_3,cat_0,cat_1,1
4c8d3acfe143aff,cat_4,,cat_1,cat_3,cat_0,cat_2,cat_3,cat_4,cat_0,0
4ca29cee0ce70ab,cat_4,cat_1,cat_1,cat_4,cat_0,cat_3,cat_4,cat_1,cat_0,1
4cac7bfa3ca2ced,cat_2,,cat_1,cat_1,cat_1,cat_0,cat_3,cat_5,cat_2,0
4cb6b8178d01628,cat_3,cat_1,cat_1,,cat_2,cat_4,cat_2,,cat_1,0
4cbbf1850d5d6d1,cat_2,,cat_1,,cat_2,cat_7,cat_0,cat_1,cat_1,1
4cbd063369fdb60,cat_1,cat_2,cat_1,cat_1,cat_1,cat_5,cat_0,cat_2,cat_2,0
4cc4a7d85d91663,cat_2,,cat_1,cat_3,cat_0,cat_4,cat_3,cat_5,cat_2,0
4cc5937428a5798,cat_2,,cat_1,cat_3,cat_2,cat_2,cat_0,cat_1,,0
4cc9e557a35ee49,cat_2,cat_2,cat_1,cat_3,cat_1,cat_1,cat_3,cat_0,cat_1,0
4cca179a31dd2e0,cat_0,cat_2,cat_1,cat_2,cat_2,cat_2,cat_3,cat_5,cat_2,1
4cd27f3bc5850f9,cat_1,,cat_1,,cat_0,cat_4,cat_4,cat_4,cat_1,1
4cd479536ce8e70,cat_4,,cat_0,,cat_0,cat_0,cat_3,cat_4,cat_1,0
4cd5f3278a1d58c,,,cat_1,cat_1,cat_0,cat_4,cat_3,cat_3,cat_1,0
4cda4dfdaa60cc6,cat_4,cat_0,cat_0,cat_2,cat_2,cat_2,cat_0,,cat_1,0
4ce4101870d454c,cat_2,,cat_1,cat_1,cat_1,cat_0,cat_2,cat_5,,0
4ce53bdf6d679c9,cat_2,,cat_1,,cat_1,cat_4,cat_3,cat_5,cat_1,1
4ce554a989e8891,cat_2,,cat_1,cat_3,cat_2,cat_3,cat_2,cat_3,cat_1,0
4cfe48619f26999,cat_2,,cat_1,,cat_0,cat_0,cat_3,cat_1,cat_1,1
4d00153252b9322,cat_2,cat_1,cat_1,cat_0,cat_0,cat_0,cat_2,cat_4,cat_1,1
4d0a9ce853b8656,cat_4,,cat_0,,cat_1,cat_6,cat_3,cat_4,cat_1,1
4d11654f27ac726,cat_1,,cat_1,cat_5,cat_0,cat_2,cat_3,cat_0,,0
4d2d3a80a0bafe1,cat_4,cat_3,cat_1,,cat_1,cat_0,cat_3,cat_1,cat_1,0
4d3921d3fd3b47a,cat_2,cat_3,cat_0,cat_0,cat_0,cat_0,cat_3,cat_4,cat_1,1
4d4b6765a2cac3a,cat_2,cat_3,cat_1,,cat_2,cat_1,cat_3,cat_0,cat_1,0
4d4e2ed3abdea94,cat_2,,cat_1,,cat_0,cat_1,cat_2,cat_0,cat_1,1
4d4f6581394cc53,cat_3,,cat_1,,cat_2,cat_3,cat_2,cat_1,cat_1,0
4d5d117a42abc66,cat_2,,cat_0,cat_5,cat_2,cat_4,cat_3,cat_0,,0
4d626f24227a5bf,cat_4,,cat_0,,cat_2,cat_6,cat_3,,cat_0,1
4d6c7046ca34d11,cat_2,cat_2,cat_1,cat_1,cat_2,cat_4,cat_3,cat_4,cat_1,0
4d6eaedab02b720,cat_1,cat_0,cat_0,cat_4,cat_1,cat_6,cat_2,cat_5,cat_0,1
4d79625a8459d53,cat_0,,cat_1,,cat_2,cat_2,cat_3,cat_2,cat_2,1
4d79aae958fd879,cat_2,cat_1,cat_1,cat_0,cat_0,cat_1,cat_2,cat_4,cat_0,1
4d7b726b23cdc84,cat_2,,cat_1,,cat_1,cat_6,cat_3,cat_2,cat_2,0
4d84a1e8351e86b,cat_1,cat_3,cat_1,cat_3,cat_0,cat_6,cat_3,cat_5,cat_0,0
4d8962008cb23e6,cat_2,,cat_1,,cat_0,cat_0,cat_3,cat_3,cat_1,1
4d89ed8c5c002d0,cat_3,cat_3,cat_1,,cat_1,cat_7,cat_3,cat_5,,1
4d8e352e861f62a,cat_2,,cat_1,cat_5,cat_2,cat_6,cat_3,cat_3,cat_1,0
4d904b5197d749b,cat_0,cat_1,cat_1,,cat_2,cat_3,cat_3,cat_0,cat_1,1
4d99f70e83d9117,cat_1,cat_1,cat_1,,cat_1,cat_1,cat_3,cat_0,cat_0,1
4da1cda8ec1d08e,cat_3,cat_1,cat_1,,cat_2,cat_5,cat_4,cat_5,cat_1,0
4da303d5aff5455,cat_2,cat_3,cat_0,,cat_0,cat_1,cat_3,cat_1,cat_1,0
4da5fc7a02388ed,cat_2,,cat_1,,cat_2,cat_0,cat_3,cat_3,,1
4dad9fef3b7e01c,cat_3,,cat_0,cat_0,cat_0,cat_4,cat_3,cat_0,cat_1,1
4daf1c30fab21e8,cat_2,cat_3,cat_1,cat_1,cat_1,cat_3,cat_3,,cat_1,0
4db0c9de5ef41f2,cat_3,,cat_0,,cat_0,cat_2,cat_0,cat_2,cat_2,1
4db9a9a7a5e5cc2,cat_2,cat_1,cat_1,cat_0,cat_1,cat_2,cat_4,cat_2,cat_1,1
4dba79afd6657b4,cat_2,,cat_1,,cat_0,cat_1,cat_4,cat_0,cat_0,0
4dc1046bb068178,cat_1,cat_2,cat_1,,cat_0,cat_6,cat_4,cat_3,cat_1,0
4dc109ad93aeee7,cat_2,cat_0,cat_0,,cat_0,cat_0,cat_2,cat_0,cat_1,1
4dca999cdec6408,cat_1,cat_3,cat_1,cat_5,cat_0,cat_7,cat_3,cat_3,cat_1,1
4dcfc17791538d5,cat_2,,cat_1,cat_3,cat_2,cat_0,cat_0,cat_3,cat_2,0
4dd0f2b84d54ad9,cat_2,cat_2,cat_0,,cat_0,cat_4,cat_3,cat_5,cat_1,1
4dd86e0d5660424,cat_2,cat_1,cat_1,,cat_0,cat_4,cat_4,cat_2,cat_2,0
4dd9869e1905562,cat_2,,cat_1,cat_3,cat_2,cat_4,cat_2,cat_4,cat_1,0
4ddcada0b981be0,cat_4,,cat_1,,cat_0,cat_5,cat_2,cat_0,cat_0,0
4de26991c4a2c17,cat_3,cat_1,cat_1,cat_5,cat_1,cat_5,cat_3,cat_3,cat_1,0
4de8aca5b98f933,cat_2,,cat_0,cat_3,cat_0,cat_7,cat_2,cat_1,cat_1,0
4de9208a458d43f,,cat_1,cat_0,cat_0,cat_2,cat_0,cat_3,cat_1,cat_1,1
4de95d12eb1de29,cat_1,,cat_1,,cat_0,cat_3,cat_4,,,0
4decd1fd7f5f022,cat_2,cat_1,cat_1,cat_3,cat_0,cat_2,cat_3,cat_3,cat_1,1
4def9a060d0c204,cat_2,cat_1,cat_1,,cat_0,cat_1,cat_2,cat_1,cat_0,0
4df181e95849aaa,cat_4,,cat_1,,cat_0,cat_2,cat_2,cat_0,cat_2,1
4df6e6358b1aca7,cat_1,cat_3,cat_0,cat_4,cat_0,cat_3,cat_0,cat_0,cat_1,1
4e022866e9386c8,cat_2,cat_2,cat_1,cat_4,cat_1,cat_0,cat_4,cat_4,cat_1,1
4e041e5881ded88,cat_5,,cat_1,cat_5,cat_2,cat_2,cat_4,cat_1,cat_2,0
4e1e8961bdf801e,cat_3,,cat_1,cat_0,cat_0,cat_7,cat_4,cat_4,cat_1,1
4e20aed9b2033ef,cat_4,cat_0,cat_1,,cat_2,cat_3,cat_3,cat_5,cat_1,1
4e29b0d4fab6961,cat_0,cat_3,cat_1,,cat_1,cat_7,cat_3,cat_0,cat_1,0
4e2ac97ae2b508a,cat_4,cat_2,cat_0,,cat_2,cat_6,cat_3,cat_3,cat_1,0
4e372a066d744b4,cat_0,cat_0,cat_0,,cat_1,cat_4,cat_0,cat_3,cat_1,0
4e38c0d0856dc3e,cat_2,cat_1,cat_1,,cat_2,cat_6,cat_3,cat_0,cat_1,0
4e443d9a5ea59ba,cat_2,,cat_1,cat_0,cat_1,cat_7,cat_4,cat_1,cat_2,1
4e456d44dd9f02d,cat_3,cat_1,cat_1,cat_0,cat_2,cat_3,cat_2,cat_5,cat_1,1
4e4e83358274152,cat_1,cat_1,cat_1,cat_2,cat_1,cat_1,cat_4,cat_0,cat_1,1
4e57c223bcdcb31,cat_4,cat_2,cat_1,,cat_1,cat_4,cat_0,cat_4,cat_1,0
4e593e472b27aa9,,cat_0,cat_0,,cat_2,cat_3,cat_4,cat_4,,0
4e5e5e5f120bdbb,cat_1,,cat_1,,cat_1,cat_2,cat_3,cat_3,cat_0,0
4e6589600392fa8,cat_1,cat_0,cat_1,,cat_2,cat_1,cat_2,cat_3,cat_1,1
4e67c0d2dc3600f,cat_2,cat_0,cat_1,,cat_2,cat_4,cat_3,cat_3,cat_1,1
4e698bc56c8bd4e,cat_2,,cat_1,,cat_2,cat_0,cat_3,cat_0,,0
4e74a02daf82387,cat_2,,cat_1,,cat_0,cat_2,cat_4,cat_4,cat_0,0
4e7bb70e2356e98,cat_3,,cat_0,cat_4,cat_2,cat_7,cat_3,cat_5,cat_1,1
4e8f1d934fefd6b,cat_2,cat_2,cat_0,,cat_0,cat_1,cat_4,cat_1,cat_1,0
4e918159d7a3f80,cat_3,,cat_1,cat_5,cat_2,cat_1,cat_0,cat_0,cat_1,1
4e96b1282a863cb,cat_4,,cat_1,cat_1,cat_2,cat_2,cat_3,cat_0,cat_1,0
4e9e836d2aca882,cat_2,,cat_0,cat_5,cat_0,cat_0,cat_2,cat_3,,0
4ea49ba676f80bb,cat_0,cat_1,cat_1,cat_2,cat_2,cat_6,cat_3,cat_4,cat_1,0
4eab23803949050,cat_2,cat_3,cat_1,cat_3,cat_2,cat_0,cat_3,cat_1,cat_1,0
4eac0310d2ba979,cat_1,cat_1,cat_1,,cat_0,cat_1,cat_3,cat_3,cat_0,0
4eb248b42874945,cat_2,,cat_1,,cat_1,cat_6,cat_3,cat_3,cat_1,1
4eb289b9d346b10,,cat_1,cat_1,cat_2,cat_0,cat_3,cat_4,,cat_1,1
4eb3bb348eb2aa7,cat_5,cat_1,cat_1,cat_4,cat_0,cat_2,cat_3,cat_1,cat_2,0
4eb4352c0c7fb3d,cat_2,,cat_1,cat_3,cat_1,cat_0,cat_3,cat_0,cat_1,0
4eb6156928c0968,cat_1,cat_2,cat_1,cat_2,cat_0,cat_3,cat_3,cat_1,cat_0,1
4ec9391d4b65b76,cat_1,cat_2,cat_0,cat_2,cat_0,cat_2,cat_3,cat_5,,0
4ecab4a79c218a8,cat_4,cat_1,cat_1,cat_0,cat_2,cat_2,cat_4,cat_4,cat_1,1
4ecfa5c95067700,cat_3,cat_0,cat_1,,cat_2,cat_5,cat_3,,cat_1,0
4ed6fdbe1666f3a,cat_4,,cat_1,cat_4,cat_2,cat_2,cat_4,cat_4,cat_1,1
4ed74f05ba3ce5f,cat_1,cat_1,cat_1,cat_0,cat_0,cat_4,cat_0,cat_0,cat_0,0
4ed93ae56224297,cat_1,cat_0,cat_1,,cat_2,cat_4,cat_0,cat_4,,0
4eea598fd1adcc5,cat_3,,cat_1,cat_0,cat_2,cat_3,cat_3,cat_5,cat_0,1
4eeb5e7139881cd,cat_4,,cat_1,cat_4,cat_2,cat_5,cat_3,cat_0,cat_0,1
4eef144d0376733,cat_2,,cat_1,cat_0,cat_2,cat_7,cat_3,cat_5,cat_0,1
4ef8bd843163831,cat_2,cat_2,cat_1,cat_4,cat_2,cat_0,cat_3,cat_4,cat_1,0
4efb2c70311b385,cat_2,,cat_0,,cat_0,cat_4,cat_0,cat_5,,1
4efb5dddac64def,cat_2,cat_3,cat_1,cat_5,cat_2,cat_0,cat_3,cat_4,cat_2,1
4efc55bd6516d74,cat_1,,cat_0,,cat_0,cat_7,cat_0,cat_5,cat_1,1
4f0a91a3f6bee31,cat_2,,cat_0,,cat_0,cat_0,cat_3,cat_4,cat_1,0
4f0b3c7fda2d8bd,cat_4,,cat_1,cat_3,cat_0,cat_2,cat_2,cat_1,cat_2,0
4f1479b9259b32d,cat_1,,cat_0,,cat_0,cat_3,cat_3,cat_1,cat_1,1
4f15a076f05007b,cat_4,,cat_0,cat_1,cat_2,cat_5,cat_2,cat_3,cat_1,1
4f1b7c8b725e368,cat_2,,cat_1,cat_0,cat_0,cat_1,cat_4,cat_1,cat_1,0
4f1b7f8e072369a,cat_4,cat_3,cat_0,cat_4,cat_0,cat_2,cat_3,cat_5,cat_1,0
4f1c6509d55b1e8,cat_2,,cat_1,,cat_2,cat_6,cat_3,cat_0,cat_2,0
4f1d92465e4a893,cat_1,,cat_1,cat_0,cat_1,cat_7,cat_4,cat_3,cat_0,1
4f2dd1c6c17e10a,cat_2,cat_3,cat_1,cat_0,cat_1,cat_7,cat_4,cat_5,cat_2,1
4f3255cb3e6fbde,cat_4,,cat_1,cat_0,cat_2,cat_0,cat_2,,cat_0,1
4f37334cffc2445,cat_3,,cat_1,,cat_0,cat_5,cat_3,cat_0,cat_0,1
4f376fc39dd043b,cat_2,,cat_1,cat_1,cat_0,cat_7,cat_4,cat_3,,0
4f3c0ec88c7b486,cat_2,cat_1,cat_1,,cat_0,cat_0,cat_3,cat_3,cat_1,1
4f3e45a382e7648,,cat_1,cat_1,cat_5,cat_0,cat_1,cat_0,cat_5,,0
4f40ed23f3d0602,cat_2,,cat_0,cat_0,cat_0,cat_0,cat_2,cat_0,cat_1,1
4f4b638e8ffcf97,cat_3,cat_1,cat_0,,cat_2,cat_1,cat_4,cat_2,cat_1,0
4f562375e52c2d8,cat_2,,cat_1,cat_1,cat_1,cat_4,cat_3,,,0
4f6394df4a6873f,cat_4,cat_1,cat_1,cat_0,cat_1,cat_0,cat_3,cat_0,cat_0,1
4f657ed15968407,cat_2,,cat_1,cat_4,cat_0,cat_0,cat_2,cat_5,cat_2,1
4f698e50edccef8,cat_1,cat_2,cat_1,cat_2,cat_2,cat_3,cat_3,cat_0,cat_2,1
4f6bda6ad97f3f3,cat_1,cat_1,cat_1,,cat_0,cat_5,cat_0,cat_0,cat_1,1
4f6dca8be0a289e,cat_4,,cat_1,,cat_1,cat_7,cat_3,cat_0,cat_1,0
4f6ead2fae55c8f,cat_2,,cat_1,,cat_1,cat_0,cat_0,,cat_1,0
4f71cd526807ad1,cat_2,,cat_0,,cat_1,cat_1,cat_3,cat_3,cat_0,1
4f738fa0c3976a3,cat_2,,cat_1,,cat_1,cat_1,cat_2,cat_1,cat_2,0
4f76c979b20077a,cat_2,cat_1,cat_0,,cat_2,cat_2,cat_4,,cat_1,1
4f8240d95cabf70,cat_2,cat_1,cat_1,,cat_1,cat_3,cat_0,cat_3,cat_1,0
4f85ef9701e0bab,cat_1,cat_1,cat_1,cat_2,cat_0,cat_5,cat_3,cat_0,,1
4f8994e5a0603fb,cat_4,cat_1,cat_1,cat_2,cat_2,cat_3,cat_3,cat_4,cat_2,1
4f8b985705ed982,cat_3,cat_1,cat_1,cat_1,cat_0,cat_3,cat_3,cat_4,cat_0,0
4f9afe64cdaff3f,cat_1,cat_2,cat_0,cat_3,cat_0,cat_3,cat_2,cat_2,cat_1,0
4f9bb0d3392f9cf,cat_2,cat_0,cat_0,,cat_1,cat_0,cat_3,,cat_0,1
4fabca9d061b581,cat_4,cat_1,cat_1,,cat_2,cat_3,cat_3,cat_1,cat_1,1
4fb0b60c2f05abf,cat_4,cat_0,cat_0,cat_3,cat_0,cat_2,cat_3,cat_5,cat_1,0
4fb28ced19a9f16,cat_2,cat_0,cat_0,,cat_0,cat_2,cat_2,cat_5,cat_1,1
4fb584c9348f2cf,cat_2,,cat_1,cat_2,cat_2,cat_0,cat_3,cat_0,cat_1,1
4fccee15439601f,cat_2,,cat_1,,cat_0,cat_6,cat_3,,cat_1,0
